date,open,close,high,low,amount,instrument_key,instrument_name,ma20,ma25,ma60,ma120,ma200
2007-06-25,4102.79,3941.08,4131.13,3912.42,101606655.0,sse,上证指数,4048.803999999999,4074.5275999999994,3815.8811666666666,3316.426333333334,2740.6845999999996
2007-06-26,3863.25,3973.37,3976.19,3818.85,93817469.0,sse,上证指数,4030.7264999999998,4069.0472000000004,3829.7901666666667,3330.0132500000004,2752.43635
2007-06-27,3985.72,4078.6,4090.72,3948.29,95113481.0,sse,上证指数,4032.0019999999995,4065.2427999999995,3844.883166666667,3344.4709999999995,2764.7142
2007-06-28,4080.19,3914.2,4113.28,3912.81,97831610.0,sse,上证指数,4022.2295000000004,4055.7656,3856.8275,3356.791333333333,2776.033
2007-06-29,3824.29,3820.7,3919.35,3779.81,86099985.0,sse,上证指数,4013.2275,4041.4024,3867.4395,3367.9660833333332,2786.8814
2007-07-02,3800.23,3836.29,3859.86,3724.19,74254060.0,sse,上证指数,4021.522,4023.9695999999994,3877.1676666666667,3378.7985833333328,2797.7869
2007-07-03,3854.72,3899.72,3906.76,3821.46,69749217.0,sse,上证指数,4028.153,4006.5615999999995,3887.308,3389.8996666666667,2808.9923
2007-07-04,3906.01,3816.17,3916.48,3800.27,56474777.0,sse,上证指数,4030.1454999999996,3997.0847999999996,3896.051833333333,3399.4055,2819.8897
2007-07-05,3769.64,3615.87,3778.4,3614.53,63405936.0,sse,上证指数,4016.3990000000003,3977.3336,3900.9973333333332,3406.90675,2829.68145
2007-07-06,3599.82,3781.35,3785.35,3563.54,80737241.0,sse,上证指数,4009.8095000000003,3968.558,3908.6266666666666,3416.406916666667,2840.2677999999996
2007-07-09,3809.67,3883.22,3900.9,3782.73,83480539.0,sse,上证指数,4004.1865,3977.0708,3916.697833333333,3426.2070833333332,2851.3232999999996
2007-07-10,3895.91,3853.02,3929.42,3841.8,76563334.0,sse,上证指数,3993.2305,3980.5076,3923.5099999999998,3434.91725,2862.28245
2007-07-11,3837.8,3865.72,3879.29,3812.14,51353880.0,sse,上证指数,3977.6925,3984.0836,3929.6849999999995,3443.585083333333,2873.27115
2007-07-12,3874.04,3915.99,3925.6,3861.04,55158363.0,sse,上证指数,3967.7314999999994,3985.0912,3936.101,3453.134083333333,2884.47625
2007-07-13,3920.83,3914.4,3935.51,3878.18,46024471.0,sse,上证指数,3956.808,3985.1416000000004,3942.7031666666667,3463.5198333333333,2895.5689499999994
2007-07-16,3920.65,3821.92,3931.87,3820.57,47615280.0,sse,上证指数,3935.2365,3978.1911999999998,3946.4611666666665,3472.08,2906.2316000000005
2007-07-17,3809.56,3896.19,3919.78,3767.22,48712223.0,sse,上证指数,3916.5700000000006,3971.1532,3951.199833333333,3481.0397499999995,2917.2641
2007-07-18,3880.85,3930.06,3971.61,3861.91,62871834.0,sse,上证指数,3904.007,3961.2964,3956.4941666666664,3490.6327499999998,2928.3091499999996
